,total_loss,feature_reconstruction_loss,structure_reconstruction_loss,proj_loss,pca_loss,accuracy,accuracy_s,accuracy_f,auc score,f1 score
0,103268.984375,78.35376739501953,63145.8515625,7593.41064453125,32451.37109375,0.6416915070984691,0.7729500328398929,0.7981104430859395,0.6120060158242333,0.212
1,169106.75,68.34165954589844,120608.0703125,7586.58251953125,40843.7578125,0.6707927044914869,0.8038700550699742,0.7914414186833729,0.6006270116320467,0.276
2,195950.71875,65.84178924560547,145112.671875,7580.9521484375,43191.25,0.6104683473955439,0.7734552619612994,0.789824685494872,0.531242006146603,0.14333333333333334
3,262738.46875,44.60622787475586,214714.0625,7575.76025390625,40404.04296875,0.6122871722326075,0.7815389279038044,0.79275501439903,0.3711206143696826,0.14733333333333334
4,201360.171875,56.253623962402344,156416.46875,7570.70458984375,37316.75390625,0.6050118728843531,0.7730510786641742,0.7932602435204366,0.5105181528222789,0.13133333333333333
5,159910.515625,46.612937927246094,116581.6171875,7565.6845703125,35716.60546875,0.6092557975041681,0.7740615369069873,0.7933612893447178,0.5318872686850192,0.14066666666666666
6,141602.46875,23.623708724975586,100704.7265625,7560.66455078125,33313.44921875,0.6078411559642298,0.7749709493255191,0.7912393270348103,0.5101698235212916,0.13755555555555554
7,122123.703125,14.310949325561523,83414.75,7555.65087890625,31138.994140625,0.6003637649674127,0.7741625827312686,0.7946748850603749,0.48390445156462286,0.12111111111111111
8,107130.1875,9.802386283874512,70408.34375,7550.63720703125,29161.400390625,0.6046076895872278,0.7753751326226443,0.7968978931945637,0.4294473869671672,0.13044444444444445
9,94673.46875,7.686223983764648,59612.953125,7545.634765625,27507.1953125,0.6041024604658213,0.7752740867983631,0.7983125347345021,0.40949515755211174,0.12933333333333333
10,84177.421875,6.585512161254883,50737.4375,7540.65087890625,25892.75,0.6029909563987268,0.7744657202041125,0.7992219471530339,0.4733125758335331,0.12688888888888888
11,75347.3828125,5.884215831756592,43315.29296875,7535.6923828125,24490.513671875,0.6057191936543223,0.7747688576769565,0.7999292679230031,0.5066705609683443,0.1328888888888889
12,67461.1171875,5.097671031951904,36708.23046875,7530.76171875,23217.029296875,0.6070327893699793,0.7741625827312686,0.8011418178143789,0.49007141974905005,0.13577777777777778
13,60656.125,4.549724102020264,31162.189453125,7525.861328125,21963.521484375,0.6143080887182337,0.7759814075683322,0.8020512302329106,0.4857963411001402,0.1517777777777778
14,54716.19140625,4.170979022979736,26411.662109375,7520.99072265625,20779.3671875,0.6106704390441065,0.7749709493255191,0.801849138584348,0.4471257002114257,0.14377777777777778
15,49936.078125,3.9597251415252686,22724.40625,7516.1455078125,19691.568359375,0.6122871722326075,0.7749709493255191,0.8020512302329106,0.44648520383327156,0.14733333333333334
16,46138.125,3.8606059551239014,19899.736328125,7511.32373046875,18723.205078125,0.6178446925680796,0.775880361744051,0.8009397261658162,0.4812112368040571,0.15955555555555556
17,42973.7265625,3.8258094787597656,17635.18359375,7506.51416015625,17828.205078125,0.6198656090537058,0.7752740867983631,0.7996261304501592,0.4934473143122852,0.164
18,40515.0234375,3.8033947944641113,16031.14453125,7501.7138671875,16978.359375,0.6376496741272167,0.775880361744051,0.7996261304501592,0.5466012554763617,0.20311111111111113
19,38676.984375,3.7901451587677,14999.6572265625,7496.912109375,16176.6259765625,0.6445207901783458,0.7753751326226443,0.7982114889102208,0.5706380915015584,0.21822222222222223
20,37334.0390625,3.778175115585327,14417.251953125,7492.10205078125,15420.9052734375,0.6515939978780377,0.775577224271207,0.7970999848431264,0.5826854697501398,0.23377777777777778
21,36063.6171875,3.7483508586883545,13871.1318359375,7487.27734375,14701.4609375,0.6602839387662305,0.7761834992168949,0.8002324053958471,0.5896509877431214,0.2528888888888889
22,34811.1953125,3.6899542808532715,13313.4384765625,7482.4306640625,14011.6376953125,0.6681655130601728,0.7775981407568332,0.7955842974789067,0.5961653770425104,0.2702222222222222
23,33670.0703125,3.6156792640686035,12823.64453125,7477.55615234375,13365.2548828125,0.6789774162582731,0.7793159197696156,0.7933612893447178,0.6051832937364227,0.294
24,32445.9296875,3.457557439804077,12221.80859375,7472.6474609375,12748.015625,0.6867579447279342,0.7818420653766484,0.7961905724245946,0.6104440230461287,0.3111111111111111
25,31271.517578125,3.3393425941467285,11643.14453125,7467.69970703125,12157.333984375,0.685747486485121,0.7820441570252109,0.7957863891274694,0.6088453831455205,0.3088888888888889
26,30104.45703125,3.233994722366333,11046.78125,7462.7099609375,11591.73046875,0.6780680038397413,0.7790127822967716,0.7966958015460011,0.6019378510138989,0.292
27,29098.24609375,3.142033338546753,10573.45703125,7457.673828125,11063.97265625,0.657555701510635,0.7745667660283939,0.7999292679230031,0.5750212515529981,0.24688888888888888
28,28231.9453125,3.053196668624878,10214.8818359375,7452.587890625,10561.4228515625,0.6260294043348659,0.7727479411913303,0.8086192088111959,0.4690427356016188,0.17755555555555555
29,27469.80078125,2.972144842147827,9935.9189453125,7447.45068359375,10083.4599609375,0.6091547516798869,0.7727479411913303,0.8130652250795736,0.31616681560917487,0.14044444444444446
30,26719.7890625,2.8906478881835938,9650.13671875,7442.25732421875,9624.50390625,0.6093568433284494,0.7730510786641742,0.8155913706866064,0.29627393796726176,0.1408888888888889
31,25993.849609375,2.819540023803711,9366.423828125,7437.0087890625,9187.59765625,0.6113777598140757,0.7734552619612994,0.8166018289294195,0.3010891402747808,0.14533333333333334
32,25380.7734375,2.759281873703003,9169.30859375,7431.701171875,8777.0029296875,0.6198656090537058,0.7790127822967716,0.8179154246450765,0.35038469306945086,0.164
