,total_loss,feature_reconstruction_loss,structure_reconstruction_loss,proj_loss,pca_loss,accuracy,accuracy_s,accuracy_f,auc score,f1 score
0,1294549.875,22.685949325561523,4922.65283203125,1278912.125,10692.3740234375,0.5984313725490196,0.7701960784313725,0.8162091503267974,0.45839610636277306,0.14666666666666667
1,1285841.25,21.50995635986328,4531.30322265625,1270852.875,10435.4443359375,0.6005228758169935,0.7704575163398693,0.8193464052287581,0.4571795821462488,0.1511111111111111
2,1277259.75,20.845849990844727,4218.3857421875,1262838.0,10182.5546875,0.6020915032679739,0.7709803921568628,0.8206535947712418,0.4487678062678063,0.15444444444444444
3,1268778.625,20.261829376220703,3956.4375,1254868.5,9933.4091796875,0.6031372549019608,0.7717647058823529,0.8201307189542484,0.4337767806267806,0.15666666666666668
4,1260392.5,19.733070373535156,3739.64697265625,1246945.375,9687.755859375,0.6033986928104575,0.7712418300653595,0.8222222222222222,0.420331339031339,0.15722222222222224
5,1252110.375,19.2437744140625,3576.330810546875,1239069.625,9445.08203125,0.6047058823529412,0.7720261437908497,0.8230065359477124,0.4117256885090218,0.16
6,1243888.0,18.799251556396484,3422.364501953125,1231241.875,9205.00390625,0.604967320261438,0.7725490196078432,0.8243137254901961,0.40764102564102567,0.16055555555555556
7,1235748.875,18.432697296142578,3300.134765625,1223463.0,8967.2197265625,0.6033986928104575,0.7730718954248366,0.8248366013071895,0.4057354226020892,0.15722222222222224
8,1227674.0,18.07080078125,3190.954833984375,1215733.625,8731.3935546875,0.604967320261438,0.7733333333333333,0.8248366013071895,0.40543798670465336,0.16055555555555556
9,1219656.125,17.786052703857422,3086.30615234375,1208054.75,8497.2275390625,0.6057516339869281,0.7738562091503268,0.8258823529411765,0.40536495726495725,0.1622222222222222
10,1211706.875,17.531625747680664,2998.211181640625,1200426.5,8264.61328125,0.6070588235294118,0.7741176470588236,0.8266666666666667,0.40601899335232666,0.165
11,1203801.375,17.313112258911133,2901.364501953125,1192849.25,8033.5419921875,0.606797385620915,0.774640522875817,0.8284967320261438,0.4073245489078823,0.16444444444444445
12,1195957.125,17.111026763916016,2812.66552734375,1185323.375,7803.97705078125,0.6086274509803922,0.7743790849673202,0.8287581699346406,0.4089291547958215,0.16833333333333333
13,1188170.375,16.948326110839844,2728.1044921875,1177849.5,7575.83740234375,0.6073202614379085,0.774640522875817,0.8287581699346406,0.41013608736942064,0.16555555555555557
14,1180449.5,16.771440505981445,2656.25439453125,1170427.375,7349.10595703125,0.6065359477124183,0.774640522875817,0.8279738562091503,0.41100754985754984,0.1638888888888889
15,1172769.5,16.641433715820312,2571.725341796875,1163057.375,7123.736328125,0.6065359477124183,0.774640522875817,0.8274509803921568,0.4125479582146249,0.1638888888888889
16,1165161.125,16.51866912841797,2505.204345703125,1155739.625,6899.80322265625,0.6078431372549019,0.774640522875817,0.8274509803921568,0.4139770180436847,0.16666666666666666
17,1157597.5,16.373363494873047,2429.52197265625,1148474.375,6677.30908203125,0.6099346405228758,0.774640522875817,0.8274509803921568,0.41594909781576445,0.1711111111111111
18,1150077.375,16.216672897338867,2343.25634765625,1141261.375,6456.45849609375,0.6088888888888889,0.7751633986928105,0.8274509803921568,0.41766942070275404,0.1688888888888889
19,1142627.625,16.099403381347656,2273.619873046875,1134100.625,6237.2880859375,0.6109803921568627,0.7754248366013072,0.8274509803921568,0.42022136752136746,0.17333333333333334
20,1135241.75,15.987401962280273,2213.765869140625,1126992.125,6019.93408203125,0.610718954248366,0.7749019607843137,0.8282352941176471,0.4236668566001899,0.17277777777777778
21,1127905.0,15.86215591430664,2149.0361328125,1119935.5,5804.63623046875,0.6125490196078431,0.7759477124183006,0.8279738562091503,0.42655432098765433,0.17666666666666667
22,1120623.5,15.757841110229492,2085.297119140625,1112931.0,5591.48681640625,0.6128104575163399,0.7759477124183006,0.8279738562091503,0.4297399810066477,0.17722222222222223
