,total_loss,feature_reconstruction_loss,structure_reconstruction_loss,proj_loss,pca_loss,accuracy,accuracy_s,accuracy_f,auc score,f1 score
264,897.2449951171875,11.959178924560547,82.26295471191406,265.6111755371094,537.4116821289062,0.6820915032679739,0.7850980392156863,0.8420915032679739,0.5611043684710351,0.3244444444444444
265,892.5054321289062,11.94903564453125,80.15568542480469,264.689697265625,535.7109985351562,0.682875816993464,0.7822222222222223,0.8405228758169935,0.561288888888889,0.32611111111111113
266,886.98291015625,11.955389976501465,77.23802947998047,263.77264404296875,534.016845703125,0.6826143790849674,0.7835294117647059,0.8394771241830066,0.5609264957264957,0.32555555555555554
267,886.31494140625,11.949563026428223,79.17514038085938,262.8598937988281,532.3303833007812,0.6823529411764706,0.7811764705882352,0.8407843137254902,0.5607320037986705,0.325
268,881.4610595703125,11.947994232177734,76.91050720214844,261.951171875,530.6513671875,0.6833986928104575,0.7803921568627451,0.841045751633987,0.5609609686609687,0.32722222222222225
269,879.109130859375,11.954092979431152,77.12980651855469,261.0467224121094,528.978515625,0.6841830065359477,0.7798692810457516,0.8397385620915032,0.5618615859449192,0.3288888888888889
270,874.8450317382812,11.93734073638916,75.45008087158203,260.1466979980469,527.3109130859375,0.682875816993464,0.7806535947712419,0.8418300653594771,0.5617416429249763,0.32611111111111113
271,871.920166015625,11.944411277770996,75.07453155517578,259.25048828125,525.6506958007812,0.6813071895424837,0.7819607843137255,0.8423529411764706,0.5618890313390313,0.3227777777777778
272,867.7958374023438,11.937687873840332,73.49897003173828,258.35760498046875,524.0015869140625,0.6854901960784314,0.7822222222222223,0.8415686274509804,0.5653009971509971,0.33166666666666667
273,862.7076416015625,11.935075759887695,70.94088745117188,257.4678955078125,522.36376953125,0.6841830065359477,0.7843137254901961,0.8413071895424836,0.5654710826210826,0.3288888888888889
274,858.760498046875,11.949738502502441,69.49679565429688,256.5824890136719,520.7315063476562,0.6815686274509803,0.7822222222222223,0.8433986928104575,0.5630618233618234,0.3233333333333333
275,856.0422973632812,11.929864883422852,69.30705261230469,255.70106506347656,519.1043090820312,0.6831372549019608,0.7803921568627451,0.8420915032679739,0.5633217948717949,0.32666666666666666
276,852.920654296875,11.931730270385742,68.68399047851562,254.82379150390625,517.4811401367188,0.6841830065359477,0.7790849673202614,0.8413071895424836,0.5645509971509972,0.3288888888888889
277,848.9851684570312,11.92918872833252,67.24261474609375,253.9501953125,515.8631591796875,0.683921568627451,0.7790849673202614,0.8426143790849673,0.5643019943019943,0.3283333333333333
278,846.3700561523438,11.920557022094727,67.11833953857422,253.08029174804688,514.2508544921875,0.6823529411764706,0.7759477124183006,0.8413071895424836,0.5615220322886989,0.325
279,842.94775390625,11.934435844421387,66.15406036376953,252.21395874023438,512.645263671875,0.683921568627451,0.7798692810457516,0.84,0.5633580246913581,0.3283333333333333
280,838.4856567382812,11.922065734863281,64.16585540771484,251.3512725830078,511.04644775390625,0.6833986928104575,0.7764705882352941,0.8413071895424836,0.5634135802469136,0.32722222222222225
281,835.2952880859375,11.91944408416748,63.4307746887207,250.492431640625,509.4526672363281,0.6854901960784314,0.7780392156862745,0.8415686274509804,0.5656007597340931,0.33166666666666667
282,833.05126953125,11.919066429138184,63.63125228881836,249.63760375976562,507.8633117675781,0.6862745098039216,0.7793464052287582,0.8405228758169935,0.565322554605888,0.3333333333333333
283,828.697509765625,11.912826538085938,61.71704864501953,248.78616333007812,506.2814636230469,0.6854901960784314,0.7793464052287582,0.841045751633987,0.5637198955365623,0.33166666666666667
284,825.655029296875,11.915682792663574,61.093284606933594,247.93788146972656,504.7082214355469,0.6831372549019608,0.7801307189542483,0.8413071895424836,0.5641855650522317,0.32666666666666666
285,824.1805419921875,11.90558910369873,62.04158020019531,247.09376525878906,503.13958740234375,0.6841830065359477,0.7780392156862745,0.8402614379084967,0.5638156220322887,0.3288888888888889
286,821.428955078125,11.920157432556152,61.679588317871094,246.25352478027344,501.57568359375,0.6833986928104575,0.7790849673202614,0.8420915032679739,0.5660025166191833,0.32722222222222225
287,817.5147705078125,11.917375564575195,60.16419982910156,245.41705322265625,500.01611328125,0.6831372549019608,0.7801307189542483,0.8420915032679739,0.5626920227920228,0.32666666666666666
288,813.6071166992188,11.912294387817383,58.648048400878906,244.58428955078125,498.4624938964844,0.6820915032679739,0.7738562091503268,0.8423529411764706,0.5629224596391263,0.3244444444444444
289,811.7442626953125,11.92143440246582,59.15174865722656,243.75498962402344,496.9161071777344,0.6831372549019608,0.7743790849673202,0.8405228758169935,0.5649594966761633,0.32666666666666666
290,807.1735229492188,11.920417785644531,56.94853591918945,242.92947387695312,495.3750915527344,0.6844444444444444,0.7764705882352941,0.8405228758169935,0.5630008547008547,0.32944444444444443
291,804.0836791992188,11.922406196594238,56.213592529296875,242.1077117919922,493.8399658203125,0.681045751633987,0.7759477124183006,0.8431372549019608,0.5622167141500474,0.32222222222222224
292,801.64453125,11.899700164794922,56.14588165283203,241.29000854492188,492.3089904785156,0.6818300653594771,0.7738562091503268,0.8418300653594771,0.5625047008547008,0.3238888888888889
293,798.58642578125,11.919438362121582,55.408447265625,240.47622680664062,490.78228759765625,0.682875816993464,0.7741176470588236,0.8392156862745098,0.5648930674264008,0.32611111111111113
294,795.797119140625,11.910356521606445,54.96038818359375,239.66627502441406,489.2601318359375,0.6807843137254902,0.7741176470588236,0.8420915032679739,0.5611197056030389,0.32166666666666666
295,793.87109375,11.900843620300293,55.365806579589844,238.859619140625,487.7447814941406,0.6815686274509803,0.7769934640522875,0.8423529411764706,0.5648755935422602,0.3233333333333333
296,790.8682861328125,11.9119234085083,54.66332244873047,238.05609130859375,486.2369079589844,0.6820915032679739,0.7738562091503268,0.8415686274509804,0.5619966761633428,0.3244444444444444
297,786.7645263671875,11.90361499786377,52.870941162109375,237.256103515625,484.7338562011719,0.6813071895424837,0.7712418300653595,0.8426143790849673,0.5604410256410256,0.3227777777777778
298,785.7718505859375,11.905988693237305,54.16854476928711,236.4591064453125,483.2382507324219,0.6813071895424837,0.774640522875817,0.8389542483660131,0.5601783000949667,0.3227777777777778
299,781.80224609375,11.893662452697754,52.490840911865234,235.6645050048828,481.7532043457031,0.6807843137254902,0.7735947712418301,0.8420915032679739,0.5616207977207976,0.32166666666666666
