,total_loss,reconstruction_loss,proj_loss,pca_loss,accuracy,auc score,f1 score
86,1383.544921875,13.438436508178711,452.6495666503906,917.4569702148438,0.676078431372549,0.5328636277302945,0.31166666666666665
87,1375.5673828125,13.408839225769043,450.7253723144531,911.4332275390625,0.6779084967320261,0.5348682336182335,0.31555555555555553
88,1367.660888671875,13.379645347595215,448.809326171875,905.4718627929688,0.6781699346405229,0.5359018993352327,0.3161111111111111
89,1359.84716796875,13.373533248901367,446.9014892578125,899.5721435546875,0.6755555555555556,0.535953893637227,0.31055555555555553
90,1352.081787109375,13.346330642700195,445.0017395019531,893.733642578125,0.6781699346405229,0.5351924026590693,0.3161111111111111
91,1344.3876953125,13.322002410888672,443.1100769042969,887.95556640625,0.6779084967320261,0.5360930674264007,0.31555555555555553
92,1336.767578125,13.303718566894531,441.2264709472656,882.2373657226562,0.6768627450980392,0.5358169515669515,0.31333333333333335
93,1329.206787109375,13.277389526367188,439.3507385253906,876.57861328125,0.6773856209150326,0.5371283950617284,0.31444444444444447
94,1321.729248046875,13.267781257629395,437.4829406738281,870.9785766601562,0.678954248366013,0.5406572174738842,0.31777777777777777
95,1314.3138427734375,13.254243850708008,435.6231384277344,865.4364624023438,0.677124183006536,0.535718376068376,0.3138888888888889
96,1306.9520263671875,13.228971481323242,433.7711181640625,859.9519653320312,0.6776470588235294,0.5373742165242166,0.315
97,1299.6617431640625,13.21054744720459,431.9269104003906,854.5242919921875,0.6784313725490196,0.5386525641025641,0.31666666666666665
98,1292.4423828125,13.198851585388184,430.09051513671875,849.153076171875,0.6781699346405229,0.5391540360873694,0.3161111111111111
99,1285.277099609375,13.177833557128906,428.2618103027344,843.8375244140625,0.6792156862745098,0.5387614909781576,0.31833333333333336
100,1278.1929931640625,13.175124168395996,426.4407653808594,838.5770874023438,0.68,0.542129012345679,0.32
101,1271.1502685546875,13.151632308959961,424.6274719238281,833.3711547851562,0.6792156862745098,0.5381162867996201,0.31833333333333336
102,1264.17138671875,13.130524635314941,422.8216552734375,828.21923828125,0.6794771241830065,0.5389107787274454,0.3188888888888889
103,1257.2669677734375,13.12282657623291,421.02337646484375,823.1207885742188,0.6792156862745098,0.5394858499525166,0.31833333333333336
104,1250.406494140625,13.098821640014648,419.2327575683594,818.074951171875,0.6797385620915033,0.540642735042735,0.3194444444444444
105,1243.621337890625,13.09050464630127,417.44952392578125,813.081298828125,0.6792156862745098,0.5398248812915479,0.31833333333333336
106,1236.9002685546875,13.08700180053711,415.673828125,808.139404296875,0.6802614379084967,0.5432640550807217,0.32055555555555554
