,total_loss,reconstruction_loss,proj_loss,pca_loss,accuracy,auc score,f1 score
96,5403.03173828125,1129.770263671875,718.9528198242188,3554.30859375,0.6166912850812407,0.3119702719797597,0.135
97,5369.30859375,1112.50146484375,714.8292236328125,3541.977783203125,0.6174298375184638,0.31693311195445917,0.13666666666666666
98,5332.5302734375,1092.0936279296875,710.7315063476562,3529.705322265625,0.6166912850812407,0.3131261859582543,0.135
99,5297.7783203125,1073.63232421875,706.659423828125,3517.486572265625,0.6159527326440177,0.3122090449082858,0.13333333333333333
100,5264.330078125,1056.3951416015625,702.613525390625,3505.3212890625,0.6152141802067946,0.313732210626186,0.13166666666666665
101,5229.6162109375,1037.8128662109375,698.5930786132812,3493.2099609375,0.6152141802067946,0.31399905123339655,0.13166666666666665
102,5195.45166015625,1019.7051391601562,694.5972290039062,3481.149169921875,0.6159527326440177,0.31626502213788743,0.13333333333333333
103,5157.55859375,997.7913208007812,690.62548828125,3469.141845703125,0.6152141802067946,0.3160586654016445,0.13166666666666665
104,5124.33203125,980.4649047851562,686.6776733398438,3457.189453125,0.6144756277695717,0.31542536369386465,0.13
105,5090.5732421875,962.5282592773438,682.7542114257812,3445.291015625,0.6137370753323486,0.31164057558507274,0.12833333333333333
106,5052.9736328125,940.67041015625,678.8547973632812,3433.448486328125,0.6144756277695717,0.312205091714105,0.13
107,5018.443359375,921.8009643554688,674.9801025390625,3421.662353515625,0.6144756277695717,0.31224541429475017,0.13
108,4978.685546875,897.6244506835938,671.1287841796875,3409.9326171875,0.6152141802067946,0.31376818469323214,0.13166666666666665
109,4940.2265625,874.6668701171875,667.3005981445312,3398.25927734375,0.6152141802067946,0.3126170145477546,0.13166666666666665
110,4900.3876953125,850.24755859375,663.4959716796875,3386.64404296875,0.6144756277695717,0.3127296805819102,0.13
111,4864.56640625,829.7645874023438,659.7149047851562,3375.087158203125,0.6144756277695717,0.315215844402277,0.13
112,4821.3642578125,801.8217163085938,655.9569091796875,3363.5859375,0.6152141802067946,0.31519489247311827,0.13166666666666665
113,4778.93798828125,774.5708618164062,652.2223510742188,3352.144775390625,0.6152141802067946,0.3204190385831752,0.13166666666666665
114,4734.8857421875,745.6112060546875,648.50927734375,3340.76513671875,0.6152141802067946,0.3225964579380139,0.13166666666666665
115,4693.0400390625,718.7799682617188,644.8190307617188,3329.44091796875,0.6159527326440177,0.32994465528146744,0.13333333333333333
116,4655.1875,695.8653564453125,641.150634765625,3318.17138671875,0.6152141802067946,0.3355305186590765,0.13166666666666665
