,total_loss,feature_reconstruction_loss,structure_reconstruction_loss,proj_loss,pca_loss,accuracy,accuracy_s,accuracy_f,auc score,f1 score
61,1672226.25,5.794497489929199,2070.1875,1666404.875,3745.36328125,0.6085672082717873,0.7791728212703102,0.8604135893648449,0.3008135673624288,0.11666666666666667
62,1662343.5,5.77533483505249,2054.52001953125,1656556.0,3727.221435546875,0.6093057607090103,0.7791728212703102,0.8589364844903988,0.3001162239089184,0.11833333333333333
63,1652541.25,5.743024826049805,2041.915771484375,1646784.375,3709.28564453125,0.6085672082717873,0.7791728212703102,0.8581979320531757,0.3001328273244782,0.11666666666666667
64,1642813.125,5.714360237121582,2026.9669189453125,1637089.0,3691.544921875,0.6093057607090103,0.7791728212703102,0.8589364844903988,0.301491935483871,0.11833333333333333
65,1633163.75,5.686675548553467,2014.768798828125,1627469.25,3673.9931640625,0.6100443131462334,0.7791728212703102,0.8626292466765141,0.3018334914611006,0.12
66,1623591.5,5.662915229797363,2004.9320068359375,1617924.25,3656.64794921875,0.6107828655834564,0.7791728212703102,0.8648449039881831,0.30205645161290323,0.12166666666666667
67,1614091.75,5.636572360992432,1993.415771484375,1608453.25,3639.476318359375,0.6078286558345642,0.7791728212703102,0.8604135893648449,0.30103810879190385,0.115
68,1604661.875,5.613641738891602,1977.887939453125,1599055.875,3622.482177734375,0.6107828655834564,0.7791728212703102,0.8633677991137371,0.3020564516129032,0.12166666666666667
69,1595307.25,5.596964359283447,1964.9315185546875,1589731.125,3605.663818359375,0.6115214180206795,0.7791728212703102,0.8596750369276218,0.3024667931688805,0.12333333333333335
70,1586026.25,5.576935768127441,1953.2540283203125,1580478.375,3588.992431640625,0.6115214180206795,0.7791728212703102,0.8626292466765141,0.3040733712839975,0.12333333333333335
71,1576813.0,5.564733505249023,1938.0771484375,1571296.875,3572.466796875,0.6107828655834564,0.7791728212703102,0.861890694239291,0.3022628083491461,0.12166666666666667
72,1567679.0,5.546478748321533,1931.1629638671875,1562186.125,3556.095947265625,0.6107828655834564,0.7791728212703102,0.8604135893648449,0.30275379506641364,0.12166666666666667
73,1558607.375,5.535475730895996,1916.6737060546875,1553145.25,3539.8876953125,0.6100443131462334,0.7791728212703102,0.8633677991137371,0.3027134724857685,0.12
74,1549610.75,5.525320529937744,1907.6439208984375,1544173.75,3523.823486328125,0.6100443131462334,0.7791728212703102,0.8633677991137371,0.3029704301075269,0.12
75,1540677.75,5.508054733276367,1893.40234375,1535271.0,3507.920166015625,0.6093057607090103,0.7791728212703102,0.8596750369276218,0.3024011701454775,0.11833333333333333
76,1531813.75,5.501952171325684,1879.837158203125,1526436.125,3492.19189453125,0.6115214180206795,0.7791728212703102,0.8626292466765141,0.3037839974699557,0.12333333333333335
77,1523019.125,5.488332271575928,1868.3814697265625,1517668.625,3476.626953125,0.6107828655834564,0.7791728212703102,0.8626292466765141,0.30398165717900066,0.12166666666666667
78,1514289.0,5.480062007904053,1854.489990234375,1508967.75,3461.23779296875,0.6115214180206795,0.7791728212703102,0.8626292466765141,0.30500395319418094,0.12333333333333335
