,total_loss,feature_reconstruction_loss,structure_reconstruction_loss,proj_loss,pca_loss,accuracy,accuracy_s,accuracy_f,auc score,f1 score
249,1125848.375,0.3860397934913635,9.913887977600098,1125797.125,40.98432922363281,0.7042146371151798,0.7971293807374347,0.8521073185575899,0.5031718044156009,0.271
250,1120938.0,0.3857372999191284,14.829368591308594,1120881.875,40.89726257324219,0.7092864025967439,0.8001724400263732,0.8521073185575899,0.5569158633963225,0.2835
251,1116046.0,0.3913951516151428,9.923068046569824,1115994.875,40.810760498046875,0.7110108028604757,0.799766698787848,0.8521073185575899,0.5464193071196793,0.28775
252,1111187.375,0.390145480632782,10.392732620239258,1111135.875,40.72447204589844,0.7128366384338388,0.8014910990515799,0.8521073185575899,0.5571551107081504,0.29225
253,1106355.25,0.3872550129890442,10.286493301391602,1106304.0,40.63840866088867,0.7117208500278948,0.799766698787848,0.8521073185575899,0.5625918432270789,0.2895
254,1101549.875,0.3853916823863983,9.375694274902344,1101499.625,40.55257034301758,0.7099964497641629,0.798650910381904,0.8521073185575899,0.5484687201756061,0.28525
255,1096771.875,0.38864463567733765,8.203093528747559,1096722.75,40.46699142456055,0.707866308261906,0.7980422985241162,0.8521073185575899,0.5240556960615893,0.28
256,1092021.375,0.3853917121887207,7.813469886779785,1091972.75,40.38166809082031,0.7011715778262413,0.7971293807374347,0.8521073185575899,0.4955561334860342,0.2635
257,1087298.125,0.3854962885379791,7.99176025390625,1087249.5,40.296688079833984,0.7091849672871127,0.797230816047066,0.8520058832479586,0.5332011834319527,0.28325
258,1082601.25,0.38552314043045044,7.546487808227539,1082553.125,40.212039947509766,0.708576355429325,0.7971293807374347,0.8520058832479586,0.5302456814277534,0.28175
259,1077947.75,0.3853914141654968,24.202836990356445,1077883.0,40.127708435058594,0.7054318608307552,0.815894913019222,0.8521073185575899,0.5665159938283387,0.274
260,1073288.0,0.38786780834198,8.289518356323242,1073239.375,40.04379653930664,0.7094892732160065,0.7971293807374347,0.8519044479383273,0.5364618645415792,0.284
261,1068669.0,0.388264000415802,6.9816975593566895,1068621.625,39.960121154785156,0.7080691788811685,0.7977379925952224,0.8520058832479586,0.5257903146274734,0.2805
262,1064077.375,0.386182963848114,7.130557060241699,1064030.0,39.8767204284668,0.7097935791449004,0.7981437338337475,0.8520058832479586,0.5445336339632245,0.28475
263,1059510.875,0.38539087772369385,6.561875820159912,1059464.125,39.79359817504883,0.7130395090531014,0.7988537810011666,0.8521073185575899,0.5539295030858307,0.29275
264,1054970.75,0.3853907883167267,6.832066059112549,1054923.75,39.7108039855957,0.711112238170107,0.7995638281685855,0.8521073185575899,0.5473078036520965,0.288
265,1050457.5,0.3854365944862366,8.69334888458252,1050408.75,39.6282958984375,0.7130395090531014,0.805142770198306,0.8520058832479586,0.5636930075714195,0.29275
266,1045969.75,0.3855341672897339,10.787520408630371,1045919.0,39.54607009887695,0.7114165440990009,0.8083887001065071,0.8522087538672212,0.5708912880956926,0.28875
267,1041499.8125,0.38539057970046997,5.6892523765563965,1041454.3125,39.464237213134766,0.7037074605670234,0.7971293807374347,0.8521073185575899,0.4878954873703633,0.26975
268,1037060.375,0.38865140080451965,6.056955814361572,1037014.5625,39.382568359375,0.7084749201196937,0.7971293807374347,0.8519044479383273,0.5264617611503468,0.2815
269,1032645.625,0.3875601589679718,6.747128009796143,1032599.1875,39.301063537597656,0.7103007556930567,0.7971293807374347,0.8520058832479586,0.5488189858115416,0.286
270,1028254.9375,0.3853904604911804,6.733288764953613,1028208.5625,39.21980667114258,0.7119237206471573,0.7971293807374347,0.8521073185575899,0.5488302077368454,0.29
271,1023887.625,0.38570672273635864,5.935176372528076,1023842.1875,39.1387939453125,0.7082720495004311,0.7971293807374347,0.8520058832479586,0.5398582665266909,0.281
272,1019544.9375,0.3873564600944519,5.453164577484131,1019500.0625,39.058067321777344,0.7081706141907999,0.7971293807374347,0.8520058832479586,0.5188343115734555,0.28075
273,1015234.375,0.3897877335548401,13.131974220275879,1015181.875,38.97764587402344,0.7051275549018613,0.8083887001065071,0.8521073185575899,0.553333802570465,0.27325
274,1010934.25,0.386628657579422,7.158294677734375,1010887.8125,38.89759826660156,0.7109093675508444,0.8007810518841608,0.8521073185575899,0.5485348269389833,0.2875
275,1006660.5,0.38630038499832153,4.3701677322387695,1006616.9375,38.817848205566406,0.7009687072069788,0.7971293807374347,0.8520058832479586,0.4669276102309601,0.263
276,1002413.3125,0.3853932321071625,4.145187854766846,1002370.0625,38.73832321166992,0.7008672718973474,0.7971293807374347,0.8521073185575899,0.4618710075077941,0.26275
277,998189.4375,0.3854164481163025,3.9197089672088623,998146.4375,38.659019470214844,0.6987371303950906,0.7971293807374347,0.8520058832479586,0.4480046048864287,0.2575
278,993988.75,0.3870844542980194,3.92270827293396,993945.875,38.579933166503906,0.7001572247299285,0.7971293807374347,0.8520058832479586,0.4531326270916841,0.261
279,989811.8125,0.38557615876197815,4.22454833984375,989768.6875,38.5011100769043,0.7003600953491911,0.7971293807374347,0.8521073185575899,0.46251169116243557,0.2615
280,985662.9375,0.3853906989097595,10.040421485900879,985614.0625,38.422550201416016,0.7114165440990009,0.8085915707257696,0.8521073185575899,0.5672601243876059,0.28875
281,981526.3125,0.3855178654193878,5.336894989013672,981482.1875,38.3444938659668,0.7106050616219506,0.797230816047066,0.8520058832479586,0.5410510195966152,0.28675
282,977415.6875,0.38548505306243896,4.05098295211792,977373.0,38.26664352416992,0.7075620023330121,0.7971293807374347,0.8521073185575899,0.5224098507984984,0.27925
283,973329.125,0.38539043068885803,4.389167785644531,973286.1875,38.18893051147461,0.7077648729522746,0.7971293807374347,0.8521073185575899,0.5311135633390597,0.27975
284,969265.25,0.38581418991088867,5.015341281890869,969221.75,38.11136245727539,0.7110108028604757,0.7971293807374347,0.8520058832479586,0.5460802315963607,0.28775
285,965223.75,0.3855404555797577,6.009179592132568,965179.3125,38.033973693847656,0.7076634376426434,0.7971293807374347,0.8520058832479586,0.5291481437297194,0.2795
286,961205.625,0.3867168128490448,8.341252326965332,961158.9375,37.95679473876953,0.7121265912664199,0.802606887457524,0.8520058832479586,0.5567238022523382,0.2905
287,957202.75,0.3871840834617615,4.088372230529785,957160.375,37.88013458251953,0.708576355429325,0.7971293807374347,0.8520058832479586,0.5273542899408283,0.28175
