,total_loss,accuracy,auc score,f1 score
0,33.85855484008789,0.7163958641063516,0.47406146179401987,0.14666666666666667
1,21.343225479125977,0.7163958641063516,0.5404485049833887,0.14666666666666667
2,15.802804946899414,0.7429837518463811,0.6587929125138428,0.2266666666666667
3,13.365757942199707,0.757754800590842,0.7012112403100775,0.27111111111111114
4,11.602226257324219,0.7614475627769571,0.7103986710963456,0.28222222222222226
5,10.294536590576172,0.7614475627769571,0.7045847176079735,0.28222222222222226
6,9.214898109436035,0.7607090103397341,0.7086157253599115,0.27999999999999997
7,8.320393562316895,0.7636632200886263,0.7132765780730896,0.2888888888888889
8,7.5909600257873535,0.7666174298375185,0.7217123477297895,0.2977777777777778
9,7.055571556091309,0.7673559822747416,0.7261572535991141,0.3
