,total_loss,accuracy,auc score,f1 score
0,21.266130447387695,0.8173150073540599,0.848841451713044,0.39966666666666667
1,20.903573989868164,0.806562864533144,0.8317995851442117,0.3643333333333333
2,20.443214416503906,0.795810721712228,0.7985991985099058,0.329
3,19.93500518798828,0.7899274737536136,0.7650745470452108,0.3096666666666667
4,19.39442253112793,0.785058578891312,0.7354434864819099,0.2936666666666667
5,18.837718963623047,0.779276766242329,0.7113252102500424,0.2746666666666666
6,18.274370193481445,0.7776538012882285,0.6907343935203477,0.2693333333333333
7,17.700347900390625,0.7752193538570776,0.6728584551560648,0.26133333333333336
8,17.140296936035156,0.7695389765177258,0.6522048738499746,0.24266666666666664
9,16.591798782348633,0.7640614697976366,0.6363975560196422,0.22466666666666668
10,16.056354522705078,0.7586853983871785,0.6237135378450076,0.20700000000000002
11,15.546653747558594,0.7541208094537709,0.612447889033132,0.192
12,15.040501594543457,0.7502662676877822,0.6066574194276684,0.17933333333333334
13,14.549820899963379,0.7495562205203632,0.6009256363944234,0.17700000000000002
14,14.079056739807129,0.7469189024699497,0.5951881102895524,0.1683333333333333
15,13.633298873901367,0.7463102906121621,0.5886812806908619,0.16633333333333333
16,13.185132026672363,0.7456002434447431,0.5847416323305301,0.164
17,12.755470275878906,0.745194502206218,0.5749407913303607,0.16266666666666665
18,12.355034828186035,0.7452959375158492,0.5703844189196816,0.16299999999999998
19,11.964961051940918,0.7453973728254806,0.5786047158096743,0.16333333333333333
