,total_loss,accuracy,auc score,f1 score
0,28.687414169311523,0.6857516339869281,0.44302477366255144,0.10962962962962963
1,26.937105178833008,0.6888888888888889,0.4579506172839506,0.11851851851851852
2,25.66066551208496,0.6941176470588235,0.47260806584362136,0.13333333333333333
3,24.768108367919922,0.6959477124183007,0.4828474074074074,0.13851851851851854
4,24.111732482910156,0.6969934640522876,0.4879653497942386,0.14148148148148149
5,23.617761611938477,0.6969934640522876,0.4920330041152264,0.14148148148148149
6,23.180936813354492,0.6972549019607843,0.4948474074074074,0.14222222222222225
7,22.813587188720703,0.6980392156862745,0.4980399176954733,0.14444444444444446
8,22.462249755859375,0.698562091503268,0.4995460082304527,0.14592592592592593
9,22.144243240356445,0.6990849673202615,0.5008739094650205,0.14740740740740743
10,21.882482528686523,0.7001307189542484,0.5019244444444444,0.15037037037037038
11,21.600980758666992,0.7006535947712418,0.5024914403292181,0.15185185185185185
12,21.365190505981445,0.7009150326797385,0.5035539094650205,0.15259259259259259
13,21.147235870361328,0.7009150326797385,0.5039288065843621,0.15259259259259259
14,20.93566131591797,0.701437908496732,0.5041513580246914,0.15407407407407406
15,20.71497917175293,0.7011764705882353,0.503327572016461,0.15333333333333332
16,20.51204490661621,0.7019607843137254,0.5032388477366254,0.15555555555555559
17,20.303081512451172,0.7019607843137254,0.5025865020576131,0.15555555555555559
18,20.117319107055664,0.702483660130719,0.5019703703703704,0.15703703703703703
19,19.920289993286133,0.7022222222222222,0.5017734979423868,0.1562962962962963
