,total_loss,accuracy,auc score,f1 score
0,37.19322204589844,0.7090103397341211,0.46021179401993356,0.12444444444444445
1,35.487831115722656,0.7045790251107829,0.45506782945736435,0.1111111111111111
2,33.177677154541016,0.7082717872968981,0.46372508305647836,0.12222222222222222
3,30.626285552978516,0.7104874446085672,0.48019241417497227,0.1288888888888889
4,28.094383239746094,0.7104874446085672,0.4966306755260243,0.1288888888888889
5,25.74228286743164,0.7112259970457903,0.5113704318936877,0.13111111111111112
6,23.745824813842773,0.7119645494830132,0.5349280177187153,0.13333333333333333
7,22.001420974731445,0.7134416543574594,0.5555384828349945,0.13777777777777778
8,20.46941375732422,0.7141802067946824,0.5660409745293467,0.13999999999999999
9,19.207984924316406,0.7163958641063516,0.5650678294573644,0.14666666666666667
10,18.157175064086914,0.7223042836041359,0.5710838870431894,0.16444444444444448
11,17.248228073120117,0.7296898079763663,0.5736129568106312,0.18666666666666668
12,16.453168869018555,0.7333825701624815,0.5826439645625692,0.19777777777777777
13,15.789549827575684,0.7370753323485968,0.5934772978959025,0.2088888888888889
14,15.176887512207031,0.7333825701624815,0.6065669988925803,0.19777777777777777
15,14.665079116821289,0.7363367799113737,0.6186226467331118,0.2066666666666667
16,14.207694053649902,0.7355982274741507,0.6205253322259136,0.20444444444444443
17,13.783926963806152,0.7392909896602659,0.6350699058693245,0.21555555555555553
18,13.415103912353516,0.741506646971935,0.6450117663344408,0.2222222222222222
19,13.054640769958496,0.7437223042836041,0.646625138427464,0.2288888888888889
