,total_loss,accuracy,auc score,f1 score
0,80.21867370605469,0.706867397589047,0.6261179360803282,0.10433333333333333
1,74.5491943359375,0.681339660721104,0.42511834935406845,0.026333333333333334
2,68.52513885498047,0.6778486881579665,0.4159464887038511,0.015666666666666666
3,62.64813995361328,0.6798123602247313,0.4329083603747015,0.021666666666666667
4,56.82261657714844,0.6828669612174767,0.44711237984448665,0.031
5,50.30295944213867,0.6884306987399771,0.4588522929039368,0.048
6,43.053218841552734,0.6948671794032619,0.46036957386885446,0.06766666666666667
7,36.643245697021484,0.7004309169257623,0.4528142411069614,0.08466666666666667
8,32.06803894042969,0.7039218894888998,0.44423659156309314,0.09533333333333333
9,28.830585479736328,0.7062128402334588,0.438715759505296,0.10233333333333333
10,26.438594818115234,0.7079583265150275,0.43646594318251397,0.10766666666666666
11,24.79645538330078,0.7092674412262041,0.43812866589114063,0.11166666666666668
12,23.611602783203125,0.7101401843669884,0.43925068878956713,0.11433333333333333
13,22.735904693603516,0.711449299078165,0.44004291924324984,0.11833333333333333
14,21.99681854248047,0.7126493208967436,0.4438254454172534,0.12200000000000001
15,21.409061431884766,0.7138493427153221,0.4486470336129309,0.12566666666666668
16,20.954347610473633,0.7154857361042928,0.4543291495744811,0.13066666666666668
17,20.584182739257812,0.7162493863524791,0.4599865303373538,0.133
18,20.24263572692871,0.7183221513118421,0.4657419794281516,0.13933333333333334
19,19.911874771118164,0.7191948944526264,0.47283245576440336,0.142
