,total_loss,accuracy,auc score,f1 score
0,29.086124420166016,0.6266666666666667,0.47764805318138653,0.20666666666666667
1,27.728900909423828,0.6405228758169934,0.4890327635327635,0.2361111111111111
2,26.61894989013672,0.6473202614379086,0.49465137701804374,0.25055555555555553
3,25.71346664428711,0.6483660130718955,0.4973336182336182,0.25277777777777777
4,25.0107479095459,0.6496732026143791,0.4994785375118709,0.25555555555555554
5,24.45046043395996,0.6515032679738562,0.5016441595441595,0.2594444444444444
6,23.96358299255371,0.6517647058823529,0.503660351377018,0.26
7,23.55837059020996,0.6522875816993464,0.5051120607787275,0.2611111111111111
8,23.16000747680664,0.6543790849673202,0.5065053656220323,0.26555555555555554
9,22.82375717163086,0.6538562091503268,0.5077144349477684,0.2644444444444444
10,22.530500411987305,0.6533333333333333,0.5090660018993353,0.2633333333333333
11,22.252973556518555,0.6541176470588236,0.5098889838556505,0.265
12,21.988924026489258,0.6562091503267974,0.5099899335232668,0.26944444444444443
13,21.740530014038086,0.6567320261437909,0.510378252611586,0.27055555555555555
14,21.498573303222656,0.6572549019607843,0.5099934472934473,0.27166666666666667
15,21.279237747192383,0.6569934640522875,0.5097486229819563,0.27111111111111114
16,21.021703720092773,0.6577777777777778,0.5093106837606838,0.2727777777777778
17,20.80705451965332,0.6577777777777778,0.5088615384615385,0.2727777777777778
18,20.58631706237793,0.6593464052287582,0.5079216049382715,0.2761111111111111
19,20.366907119750977,0.6593464052287582,0.507610873694207,0.2761111111111111
