,total_loss,accuracy,auc score,f1 score
0,29.81395721435547,0.712156862745098,0.5394314403292182,0.1844444444444444
1,28.950790405273438,0.7171241830065359,0.5533547325102881,0.19851851851851848
2,28.279794692993164,0.7189542483660131,0.5620309465020576,0.20370370370370372
3,27.731739044189453,0.72,0.5662559670781894,0.2066666666666667
4,27.28050994873047,0.7215686274509804,0.5677935802469136,0.2111111111111111
5,26.91260528564453,0.7205228758169935,0.5681624691358025,0.20814814814814814
6,26.601577758789062,0.7210457516339869,0.568404609053498,0.20962962962962967
7,26.324647903442383,0.7207843137254902,0.5680943209876543,0.2088888888888889
8,26.087921142578125,0.7202614379084967,0.5680060905349794,0.2074074074074074
9,25.88792610168457,0.7194771241830066,0.5676296296296296,0.20518518518518516
10,25.697298049926758,0.7202614379084967,0.5673511111111111,0.2074074074074074
11,25.522953033447266,0.7186928104575163,0.566320658436214,0.20296296296296298
12,25.353958129882812,0.7179084967320262,0.5655730864197531,0.20074074074074075
13,25.195676803588867,0.7184313725490196,0.5646744032921811,0.20222222222222222
14,25.0501766204834,0.7186928104575163,0.5640635390946502,0.20296296296296298
15,24.915496826171875,0.7181699346405229,0.5629257613168724,0.20148148148148148
16,24.791522979736328,0.7184313725490196,0.5617175308641975,0.20222222222222222
17,24.670738220214844,0.7181699346405229,0.5607748148148148,0.20148148148148148
18,24.56062889099121,0.7186928104575163,0.5602464197530864,0.20296296296296298
19,24.444255828857422,0.7192156862745098,0.5596938271604938,0.20444444444444443
