,total_loss,accuracy,auc score,f1 score
0,80.85957336425781,0.6510118365788469,0.6015666381776321,0.20025
1,75.50933074951172,0.6257022854961,0.4986507099002302,0.14225
2,68.84793853759766,0.6270114002072765,0.5003405253610549,0.14525
3,59.90497970581055,0.637266132111493,0.5464840664899183,0.16875
4,51.2297248840332,0.6528664157530137,0.565982592618433,0.2045
5,44.56576919555664,0.667484863361152,0.571333330426289,0.238
6,39.3493766784668,0.6775214094801724,0.578858647875532,0.261
7,34.854827880859375,0.6865761195658103,0.5835040291634689,0.28175
8,31.222549438476562,0.6937762504772814,0.584217653317519,0.29825
9,28.42121124267578,0.6991218022145858,0.5811492185864787,0.3105
10,26.4540958404541,0.7033764250259096,0.5772607618781832,0.32025
11,25.124635696411133,0.7057764686630666,0.5744146201074444,0.32575
12,24.093421936035156,0.7076310478372334,0.5760194742900997,0.33
13,23.289093017578125,0.7101401843669884,0.5820050320937696,0.33575
14,22.71381950378418,0.7118856706485572,0.5881467156212935,0.33975
15,22.259784698486328,0.7137402498227241,0.5937203830321636,0.344
16,21.846004486083984,0.7160312005672831,0.6002341188167166,0.34925
17,21.475406646728516,0.7164675721376752,0.6070423411009559,0.35025
18,21.1425838470459,0.7173403152784597,0.6134383328682063,0.35225
19,20.871252059936523,0.7188676157748323,0.6185253872183074,0.35575
