,total_loss,reconstruction_loss,proj_loss,pca_loss,accuracy,auc score,f1 score
0,171143.21875,111929.5703125,5963.47900390625,53250.171875,0.6537391588937981,0.49923388334612434,0.2065
1,170136.703125,111649.5078125,5957.955078125,52529.23828125,0.6554846451753669,0.4852922800530245,0.2105
2,166400.34375,108618.1328125,5952.65966796875,51829.5625,0.6462117493045328,0.48303183213563106,0.18925
3,155588.28125,98494.59375,5947.3984375,51146.28515625,0.6368297605411007,0.46213565722458666,0.16775
4,144548.625,88130.3984375,5942.04541015625,50476.1875,0.6337751595483554,0.4679958312984023,0.16075
5,138475.546875,82720.390625,5936.5390625,49818.62109375,0.6358479245077183,0.4843242342845182,0.1655
6,134346.859375,79241.8671875,5930.8857421875,49174.109375,0.6426116838487973,0.49820635945021974,0.181
7,130403.0,75934.796875,5925.10302734375,48543.10546875,0.6517754868270332,0.5170101601200028,0.202
8,126541.3671875,72696.078125,5919.2001953125,47926.0859375,0.6593028964162985,0.5382665527105281,0.21924999999999997
9,123070.5234375,69833.9296875,5913.17724609375,47323.4140625,0.6678121420389461,0.5546491313751483,0.23875
10,119776.65625,67134.328125,5907.0361328125,46735.2890625,0.6731576937762505,0.5663285599665109,0.251
11,116733.75,64671.17578125,5900.77099609375,46161.80859375,0.6787214312987508,0.5757769395799902,0.26375
12,113966.6328125,62469.3046875,5894.37548828125,45602.953125,0.6850488190694376,0.5845519430684435,0.27825
13,111424.859375,60478.34765625,5887.8408203125,45058.66796875,0.6896307205585556,0.5917075716877137,0.28875
14,109065.9375,58655.8515625,5881.158203125,44528.93359375,0.6929035073364971,0.5981667219005093,0.29625
15,106855.7578125,56967.6875,5874.3193359375,44013.75,0.697485408825615,0.6042773058675783,0.30675
16,104781.171875,55400.77734375,5867.3173828125,43513.07421875,0.7009763813887525,0.6102954283820554,0.31475
17,102836.4140625,53949.44921875,5860.14453125,43026.8203125,0.7044673539518901,0.6159425975022675,0.32275
18,100994.28125,52586.62890625,5852.7978515625,42554.8515625,0.7070855833742432,0.6202373456359451,0.32875
19,99249.5078125,51307.21875,5845.2763671875,42097.01171875,0.7086128838706158,0.6242810472336565,0.33225
20,97575.75,50085.078125,5837.58056640625,41653.08984375,0.7126493208967436,0.6276067902741924,0.3415
21,95944.171875,48891.6328125,5829.71044921875,41222.83203125,0.7151584574264986,0.630369732435638,0.34725
22,94383.625,47756.00390625,5821.66650390625,40805.953125,0.7173403152784597,0.6319497575525012,0.35225
23,92897.09375,46681.5,5813.44775390625,40402.140625,0.7198494518082147,0.633194446382474,0.35800000000000004
24,91460.296875,45644.1875,5805.0546875,40011.0546875,0.7212676594119893,0.6343973261006071,0.36125
25,90091.734375,44662.87890625,5796.486328125,39632.36328125,0.7215949380897835,0.63568371066769,0.362
26,88786.2890625,43732.796875,5787.74462890625,39265.74609375,0.72290405280096,0.63621465324775,0.36499999999999994
27,87539.6640625,42849.9375,5778.828125,38910.8984375,0.7238858888343425,0.6373096263866602,0.36725
28,86352.953125,42015.7109375,5769.73876953125,38567.5,0.7243222604047347,0.6369807960650247,0.36825
29,85191.3359375,41195.625,5760.47509765625,38235.234375,0.725195003545519,0.6373761424684296,0.37025
30,84087.5625,40422.7734375,5751.03662109375,37913.75390625,0.7250859106529209,0.6374705312914255,0.37
31,83018.859375,39674.75,5741.42431640625,37602.6875,0.7248677248677249,0.6377383224028466,0.3695
32,81996.6640625,38963.359375,5731.640625,37301.6640625,0.725195003545519,0.6383573222633084,0.37025
33,81014.4375,38282.43359375,5721.6875,37010.3203125,0.7261768395789014,0.639253314030559,0.3725
34,80060.390625,37620.5078125,5711.56787109375,36728.3125,0.7265041182566956,0.6399383241470731,0.37325
35,79143.0625,36986.4765625,5701.28466796875,36455.3046875,0.7271586756122839,0.6414821565617805,0.37475
36,78256.078125,36374.2578125,5690.84326171875,36190.98046875,0.7279223258604702,0.6425248639503244,0.3765
37,77405.296875,35790.0390625,5680.24658203125,35935.01171875,0.727267768504882,0.6432159788599734,0.375
38,76561.28125,35204.71875,5669.5,35687.05859375,0.7277041400752741,0.6444133904276843,0.376
39,75769.484375,34664.05078125,5658.60791015625,35446.8203125,0.7275950471826761,0.6455051716318985,0.37575
40,74978.1015625,34116.54296875,5647.57373046875,35213.984375,0.7271586756122839,0.6464858194376614,0.37475
41,74206.28125,33581.6171875,5636.40283203125,34988.2578125,0.7262859324714995,0.647631689109049,0.3727500000000001
42,73461.96875,33067.55078125,5625.09912109375,34769.31640625,0.7266132111492937,0.6486428957650178,0.3735
43,72721.375,32550.84375,5613.6669921875,34556.86328125,0.7256313751159112,0.6492926550617456,0.37125
44,72005.2421875,32052.498046875,5602.111328125,34350.6328125,0.7241040746195385,0.6496564048001117,0.36775
45,71309.4921875,31568.701171875,5590.43603515625,34150.35546875,0.7235586101565483,0.6501662771227238,0.3665
46,70633.453125,31099.03515625,5578.64404296875,33955.77734375,0.723013145693558,0.6503282808902532,0.36525
47,69957.15625,30623.78125,5566.74072265625,33766.62890625,0.7221404025527737,0.6499653334961278,0.36325
48,69299.8203125,30162.408203125,5554.7294921875,33582.68359375,0.7218131238749795,0.6503181120491174,0.36250000000000004
49,68644.171875,29697.87109375,5542.61572265625,33403.6875,0.7196312660230186,0.649953926254099,0.3575
50,68022.953125,29263.140625,5530.4013671875,33229.4140625,0.7191948944526264,0.6493346734807788,0.3565
51,67389.921875,28812.1796875,5518.091796875,33059.64453125,0.7171221294932635,0.6489780227447149,0.35175
52,66773.796875,28373.955078125,5505.689453125,32894.15625,0.7165766650302733,0.6480251779111141,0.3505
