,total_loss,reconstruction_loss,proj_loss,pca_loss,accuracy,auc score,f1 score
0,117759.421875,66859.640625,5978.171875,44921.61328125,0.6203567337587956,0.46741556198981377,0.13
1,160644.234375,102072.3359375,5973.8349609375,52598.0625,0.6238477063219331,0.3312124729644875,0.138
2,126300.25,85063.3125,5969.89306640625,35267.046875,0.611956581028746,0.358106362938673,0.11075
3,104404.03125,68593.796875,5966.34912109375,29843.884765625,0.6149020891288932,0.34552348601130256,0.1175
4,90221.515625,58250.87109375,5963.03466796875,26007.60546875,0.6177385043364425,0.3658599996511547,0.124
5,76744.6171875,47451.86328125,5959.8427734375,23332.908203125,0.6222113129329624,0.35665730307681576,0.13425
6,66697.71875,39626.28515625,5956.70361328125,21114.728515625,0.6202476408661975,0.3526432271680736,0.12975
7,59352.1796875,33869.62109375,5953.5703125,19528.990234375,0.6217749413625703,0.3357448458103677,0.13325
8,53249.0234375,29166.087890625,5950.4365234375,18132.498046875,0.6246113565701195,0.330371834228703,0.13975
9,48050.25,25205.119140625,5947.30126953125,16897.828125,0.6263568428516882,0.3461473871485384,0.14375
10,43951.9609375,22170.984375,5944.1630859375,15836.810546875,0.6258113783886979,0.36688688690434657,0.1425
11,40390.66796875,19477.8984375,5941.025390625,14971.744140625,0.6249386352479136,0.34839180562338656,0.1405
12,37493.15625,17364.814453125,5937.880859375,14190.4609375,0.6255931926035019,0.3403284989185795,0.142
13,34912.3203125,15530.3701171875,5934.72802734375,13447.2236328125,0.6271204930998745,0.349020215586409,0.1455
14,32800.6171875,14074.0146484375,5931.5673828125,12795.0341796875,0.6293023509518355,0.3597846141770739,0.1505
15,30826.0,12718.771484375,5928.3994140625,12178.8271484375,0.6315933016963945,0.3602072926114561,0.15575
16,29203.5,11663.103515625,5925.22509765625,11615.1708984375,0.6362842960781105,0.37185471464452663,0.1665
17,27831.806640625,10822.564453125,5922.03955078125,11087.203125,0.6366115747559047,0.38837083129840233,0.16725
18,26734.1796875,10220.654296875,5918.841796875,10594.6845703125,0.6318114874815906,0.40238428800669784,0.15625
19,25884.82421875,9836.212890625,5915.62744140625,10132.984375,0.6288659793814433,0.42221841205609434,0.1495
20,25174.578125,9569.416015625,5912.3935546875,9692.7685546875,0.6276659575628648,0.45458609502546576,0.14675
21,24603.390625,9394.861328125,5909.1376953125,9299.392578125,0.6269023073146784,0.45966376543640547,0.145
22,24066.12890625,9238.5634765625,5905.85693359375,8921.7080078125,0.6274477717776686,0.4574942876578525,0.14625
23,23519.65625,9059.595703125,5902.54931640625,8557.5107421875,0.6262477499590902,0.4493839740459081,0.1435
24,23007.9140625,8896.705078125,5899.21533203125,8211.994140625,0.6253750068183058,0.44018817588781134,0.1415
25,22415.818359375,8630.4013671875,5895.85400390625,7889.56298828125,0.6241749849997272,0.42847160399079043,0.13875
26,21875.828125,8398.3857421875,5892.46728515625,7584.9755859375,0.6253750068183058,0.4266556111770041,0.1415
27,21346.484375,8166.130859375,5889.05322265625,7291.30126953125,0.6254840997109038,0.419689702086095,0.14175
28,20801.505859375,7892.359375,5885.61572265625,7023.53125,0.6226476845033546,0.4061311135142678,0.13525
29,20299.015625,7666.34423828125,5882.15380859375,6750.51708984375,0.621338569792178,0.3914743860322333,0.13225
30,19809.97265625,7427.64794921875,5878.669921875,6503.65380859375,0.6209021982217858,0.3788054053582641,0.13125
31,19344.564453125,7234.76806640625,5875.16455078125,6234.6318359375,0.6227567773959527,0.3727069350450011,0.1355
32,18902.84765625,7041.97216796875,5871.6396484375,5989.2353515625,0.6286477935962472,0.3700189248587177,0.149
33,18500.37890625,6877.1494140625,5868.0947265625,5755.1357421875,0.630393279877816,0.3535572891230029,0.153
34,18116.771484375,6722.94677734375,5864.53125,5529.29296875,0.630502372770414,0.34360348496476656,0.15325
35,17787.9609375,6616.98681640625,5860.94970703125,5310.0234375,0.6317023945889926,0.3456203080304193,0.156
36,17477.9296875,6501.9130859375,5857.35107421875,5118.66650390625,0.6315933016963945,0.35809993546361546,0.15575
37,17214.904296875,6432.162109375,5853.73486328125,4929.00830078125,0.6347569955817378,0.37763196818530664,0.163
38,16960.28515625,6367.96728515625,5850.10009765625,4742.2177734375,0.6375934107892871,0.38633308623456364,0.1695
39,16713.201171875,6291.82080078125,5846.447265625,4574.93310546875,0.6355206458299242,0.37775243319612084,0.16475
40,16446.25,6184.42041015625,5842.7744140625,4419.05419921875,0.6359570174003164,0.38408486534570574,0.16575
41,16194.75,6087.3193359375,5839.0830078125,4268.34765625,0.6343206240113457,0.3800644317309705,0.162
42,15920.9921875,5970.080078125,5835.37255859375,4115.5390625,0.6348660884743359,0.3902073013325891,0.16325
43,15675.294921875,5869.65234375,5831.64208984375,3974.00048828125,0.639557082856052,0.4257512558431591,0.174
44,15463.107421875,5799.98974609375,5827.89306640625,3835.224365234375,0.6403207331042382,0.4803371328402986,0.17575
45,15305.2744140625,5770.95751953125,5824.1240234375,3710.192626953125,0.634975181366934,0.47202597153422177,0.1635
46,15161.8154296875,5755.9453125,5820.33349609375,3585.5361328125,0.6321387661593847,0.4631978737877625,0.157
47,14996.810546875,5719.4560546875,5816.5234375,3460.8310546875,0.6321387661593847,0.44654373648224377,0.157
48,14784.333984375,5639.42626953125,5812.693359375,3332.215087890625,0.6317023945889926,0.42517459708365307,0.156
49,14592.9609375,5560.2958984375,5808.8447265625,3223.820556640625,0.6309387443408062,0.37578391648642995,0.15425
50,14423.736328125,5503.5556640625,5804.97705078125,3115.203369140625,0.6339933453335516,0.35355100990720717,0.16125
51,14272.9521484375,5449.86474609375,5801.091796875,3021.995361328125,0.6369388534336988,0.3498309059513012,0.168
52,14100.2265625,5394.79638671875,5797.1884765625,2908.24169921875,0.6298478154148257,0.35105149829065796,0.15175
53,13936.41796875,5318.69140625,5793.26806640625,2824.458984375,0.6359570174003164,0.39594400160468846,0.16575
54,13777.5869140625,5256.7392578125,5789.330078125,2731.517333984375,0.6358479245077183,0.3976650474429638,0.1655
55,13653.8212890625,5228.80712890625,5785.3740234375,2639.639892578125,0.6357388316151202,0.47054314344519643,0.16525
56,13510.1484375,5184.80322265625,5781.3994140625,2543.945556640625,0.6347569955817378,0.48911419451615157,0.163
57,13375.7646484375,5146.13232421875,5777.4072265625,2452.2255859375,0.6297387225222276,0.46025526756436197,0.1515
58,13251.669921875,5109.5302734375,5773.39697265625,2368.74267578125,0.6308296514482081,0.363678094258006,0.154
59,13160.84375,5092.64306640625,5769.37353515625,2298.826904296875,0.6335569737631593,0.36711960161864227,0.16025
60,13061.111328125,5070.05224609375,5765.33251953125,2225.726318359375,0.6313751159111984,0.351087202609363,0.15525
61,12957.22265625,5035.7158203125,5761.2763671875,2160.22998046875,0.6358479245077183,0.4213193330077444,0.1655
62,12861.892578125,5016.41943359375,5757.20361328125,2088.269775390625,0.6415207549228168,0.5512570117909719,0.1785
63,12769.79296875,4994.21875,5753.11279296875,2022.4613037109375,0.6336660666557574,0.5053312722388893,0.1605
64,12686.2265625,4966.10400390625,5749.00634765625,1971.1163330078125,0.6267932144220804,0.4343428539035792,0.14475
65,12569.04296875,4910.53515625,5744.88232421875,1913.6248779296875,0.6331206021927671,0.41099093002162845,0.15925
66,12559.041015625,4950.6669921875,5740.744140625,1867.630126953125,0.6379206894670812,0.4572027925068025,0.17025
67,12431.3291015625,4854.0400390625,5736.58837890625,1840.7001953125,0.6270114002072765,0.4509541966092234,0.14525
68,12314.8046875,4801.8056640625,5732.41650390625,1780.5819091796875,0.6311569301260023,0.49138059896741787,0.15475
69,12228.7919921875,4763.26171875,5728.22802734375,1737.301513671875,0.6407571046746304,0.47454296902253545,0.17675
70,12145.6171875,4731.7919921875,5724.02197265625,1689.802490234375,0.6269023073146784,0.3470089391613759,0.145
71,12100.1201171875,4723.751953125,5719.80126953125,1656.5670166015625,0.6293023509518355,0.3649008756017582,0.1505
72,12009.7060546875,4684.9208984375,5715.56396484375,1609.2220458984375,0.6793759886543391,0.6071431922835415,0.26525
73,11937.51171875,4663.91552734375,5711.31005859375,1562.285888671875,0.7100310914743905,0.6313958522291216,0.3355
74,11871.99609375,4641.041015625,5707.0439453125,1523.9112548828125,0.6286477935962472,0.3504124747087142,0.149
75,11785.853515625,4596.71630859375,5702.76318359375,1486.3740234375,0.6514482081492391,0.5329723627293659,0.20125
76,11731.0390625,4581.05322265625,5698.466796875,1451.51953125,0.6622484045164457,0.5681376020372567,0.226
77,11647.7861328125,4530.740234375,5694.15771484375,1422.8876953125,0.6431571483117875,0.43128824216842254,0.18225
78,11579.669921875,4499.66748046875,5689.83349609375,1390.1688232421875,0.6392298041782578,0.45557830705365243,0.17325
79,11555.7666015625,4513.77783203125,5685.4951171875,1356.492919921875,0.676757759231986,0.5683945702225633,0.25925
80,11507.712890625,4493.26416015625,5681.142578125,1333.3067626953125,0.6355206458299242,0.48193661480499544,0.16475
81,11483.361328125,4491.7744140625,5676.77783203125,1314.80908203125,0.6271204930998745,0.4110211225842461,0.1455
82,11430.6826171875,4442.7158203125,5672.40087890625,1315.565185546875,0.651230022364043,0.5187915474778483,0.20075
83,11335.9677734375,4363.23583984375,5668.00830078125,1304.7235107421875,0.6341024382261495,0.4799990057908324,0.1615
84,11285.4541015625,4341.3759765625,5663.6005859375,1280.4774169921875,0.6267932144220804,0.4263977272727273,0.14475
85,11238.8212890625,4330.81591796875,5659.181640625,1248.822998046875,0.6528664157530137,0.49442169294634764,0.2045
86,11155.748046875,4287.0703125,5654.74853515625,1213.9296875,0.6575574101347297,0.512064702086095,0.21525
87,11107.251953125,4272.6728515625,5650.302734375,1184.27685546875,0.6338842524409535,0.45914476208749044,0.161
88,11056.193359375,4254.423828125,5645.84228515625,1155.9276123046875,0.6481754213712977,0.48741803007046675,0.19375
